bar,equity
831,9530.216887417173
832,9657.286445916068
833,9657.286445916068
834,9657.286445916068
835,9657.286445916068
836,9657.286445916068
837,9657.286445916068
838,9657.286445916068
839,9657.286445916068
840,9657.286445916068
841,9657.286445916068
842,9560.713581456908
843,9560.713581456908
844,9560.713581456908
845,9560.713581456908
846,9560.713581456908
847,9560.713581456908
848,9560.713581456908
849,9465.10644564234
850,9465.10644564234
851,9465.10644564234
852,9465.10644564234
853,9465.10644564234
854,9465.10644564234
855,9465.10644564234
856,9465.10644564234
857,9465.10644564234
858,9465.10644564234
859,9465.10644564234
860,9465.10644564234
861,9465.10644564234
862,9465.10644564234
863,9465.10644564234
864,9591.30786491757
865,9591.30786491757
866,9591.30786491757
867,9719.191969783136
868,9622.000050085306
869,9622.000050085306
870,9622.000050085306
871,9750.293384086443
872,9652.790450245579
873,9652.790450245579
874,9652.790450245579
875,9556.262545743122
876,9556.262545743122
877,9460.699920285691
878,9460.699920285691
879,9460.699920285691
880,9460.699920285691
881,9460.699920285691
882,9586.8425858895
883,9586.8425858895
884,9586.8425858895
885,9586.8425858895
886,9586.8425858895
887,9490.974160030606
888,9490.974160030606
889,9490.974160030606
890,9490.974160030606
891,9490.974160030606
892,9490.974160030606
893,9490.974160030606
894,9490.974160030606
895,9490.974160030606
896,9490.974160030606
897,9490.974160030606
898,9490.974160030606
899,9490.974160030606
900,9490.974160030606
901,9490.974160030606
902,9490.974160030606
903,9490.974160030606
904,9490.974160030606
905,9617.520482164347
906,9521.345277342703
907,9521.345277342703
908,9426.131824569276
909,9426.131824569276
910,9426.131824569276
911,9426.131824569276
912,9331.870506323583
913,9331.870506323583
914,9331.870506323583
915,9331.870506323583
916,9331.870506323583
917,9331.870506323583
918,9456.295446407898
919,9361.732491943818
920,9361.732491943818
921,9268.11516702438
922,9175.434015354136
923,9175.434015354136
924,9175.434015354136
925,9175.434015354136
926,9297.773135558858
927,9297.773135558858
928,9297.773135558858
929,9297.773135558858
930,9297.773135558858
931,9421.743444032976
932,9327.526009592646
933,9327.526009592646
934,9327.526009592646
935,9327.526009592646
936,9327.526009592646
937,9327.526009592646
938,9327.526009592646
939,9327.526009592646
940,9327.526009592646
941,9327.526009592646
942,9327.526009592646
943,9327.526009592646
944,9327.526009592646
945,9451.893023053883
946,9577.918263361269
947,9577.918263361269
948,9577.918263361269
949,9577.918263361269
950,9577.918263361269
951,9577.918263361269
952,9577.918263361269
953,9577.918263361269
954,9577.918263361269
955,9577.918263361269
956,9482.139080727657
957,9482.139080727657
958,9608.567601804025
959,9608.567601804025
960,9608.567601804025
961,9608.567601804025
962,9608.567601804025
963,9608.567601804025
964,9608.567601804025
965,9608.567601804025
966,9608.567601804025
967,9608.567601804025
968,9736.681836494745
969,9736.681836494745
970,9736.681836494745
971,9736.681836494745
972,9639.315018129797
973,9639.315018129797
974,9639.315018129797
975,9767.839218371528
976,9670.160826187812
977,9670.160826187812
978,9670.160826187812
979,9573.459217925934
980,9573.459217925934
981,9573.459217925934
982,9573.459217925934
983,9477.724625746676
984,9477.724625746676
985,9477.724625746676
986,9477.724625746676
987,9477.724625746676
988,9477.724625746676
989,9382.94737948921
990,9382.94737948921
991,9382.94737948921
992,9382.94737948921
993,9382.94737948921
994,9382.94737948921
995,9289.117905694317
996,9289.117905694317
997,9289.117905694317
998,9289.117905694317
999,9289.117905694317
1000,9289.117905694317
1001,9289.117905694317
1002,9289.117905694317
1003,9289.117905694317
1004,9289.117905694317
1005,9289.117905694317
1006,9196.226726637373
1007,9196.226726637373
1008,9318.843082992538
1009,9225.654652162613
1010,9225.654652162613
1011,9225.654652162613
1012,9133.398105640987
1013,9042.064124584576
1014,9042.064124584576
1015,9042.064124584576
1016,9042.064124584576
1017,9042.064124584576
1018,9042.064124584576
1019,9042.064124584576
